"city","state","GEOID","holc_grade_pop"
"Oklahoma City","OK","40109109100",
"Oklahoma City","OK","40109102600",2.14932238107868
"Oklahoma City","OK","40109101300",3
"Oklahoma City","OK","40109101500",1
"Oklahoma City","OK","40109101600",3
"Oklahoma City","OK","40109101700",1.007077917662
"Oklahoma City","OK","40109101900",1.53736999112995
"Oklahoma City","OK","40109102000",1.01099655146799
"Oklahoma City","OK","40109102100",1.01091233889874
"Oklahoma City","OK","40109102300",2
"Oklahoma City","OK","40109102400",1.99636814583619
"Oklahoma City","OK","40109102500",1.78825729923095
"Oklahoma City","OK","40109102700",3.81842813062705
"Oklahoma City","OK","40109102800",3.81766403301086
"Oklahoma City","OK","40109102900",4
"Oklahoma City","OK","40109103200",3
"Oklahoma City","OK","40109103300",2.98151890405342
"Oklahoma City","OK","40109103400",3.00412111697167
"Oklahoma City","OK","40109103601",
"Oklahoma City","OK","40109103602",4
"Oklahoma City","OK","40109103700",4
"Oklahoma City","OK","40109103800",4
"Oklahoma City","OK","40109104000",4
"Oklahoma City","OK","40109104100",3.29378652149516
"Oklahoma City","OK","40109104200",3
"Oklahoma City","OK","40109104300",3
"Oklahoma City","OK","40109104500",3.17253518350644
"Oklahoma City","OK","40109104600",2.82930205956482
"Oklahoma City","OK","40109104700",3.56037397915332
"Oklahoma City","OK","40109104900",3.2572261674152
"Oklahoma City","OK","40109105000",2.00373647282942
"Oklahoma City","OK","40109105100",3
"Oklahoma City","OK","40109105202",3
"Oklahoma City","OK","40109105300",4
"Oklahoma City","OK","40109105500",3
"Oklahoma City","OK","40109105600",3.85692406121013
"Oklahoma City","OK","40109105800",3.99814411150263
"Oklahoma City","OK","40109105903",
"Oklahoma City","OK","40109105904",3
"Oklahoma City","OK","40109105905",
"Oklahoma City","OK","40109105907",
"Oklahoma City","OK","40109106100",3
"Oklahoma City","OK","40109106200",2
"Oklahoma City","OK","40109106303",1
"Oklahoma City","OK","40109106402",
"Oklahoma City","OK","40109106403",1
"Oklahoma City","OK","40109106501",
"Oklahoma City","OK","40109106502",3
"Oklahoma City","OK","40109106503",1.00037752959155
"Oklahoma City","OK","40109106602",
"Oklahoma City","OK","40109106608",
"Oklahoma City","OK","40109106610",
"Oklahoma City","OK","40109100300",1.30922323621012
"Oklahoma City","OK","40109100500",2.998840258163
"Oklahoma City","OK","40109100600",1.60556316813419
"Oklahoma City","OK","40109100800",1.6431529960743
"Oklahoma City","OK","40109100900",2.89954520417859
"Oklahoma City","OK","40109101000",2.11930894668205
"Oklahoma City","OK","40109101200",1.39298204164053
"Oklahoma City","OK","40109107001",3
"Oklahoma City","OK","40109107002",4
"Oklahoma City","OK","40109107104",3
"Oklahoma City","OK","40109107209",
"Oklahoma City","OK","40109107215",3
"Oklahoma City","OK","40109107216",3
"Oklahoma City","OK","40109107218",
"Oklahoma City","OK","40109107305",4
"Oklahoma City","OK","40109101800",1.37513030364389
"Oklahoma City","OK","40109106604",3
"Tulsa","OK","40113940006",2.00490820240636
"Tulsa","OK","40113940005",
"Tulsa","OK","40143000100",
"Tulsa","OK","40143000400",4
"Tulsa","OK","40143000800",1.47558913578692
"Tulsa","OK","40143001400",3.14542051909514
"Tulsa","OK","40143001800",2.99619664491116
"Tulsa","OK","40143002100",2.49348178847761
"Tulsa","OK","40143002900",3
"Tulsa","OK","40143003000",3.99827295176687
"Tulsa","OK","40143003200",1.33102266524001
"Tulsa","OK","40143003700",2.0010549100848
"Tulsa","OK","40143004101",1
"Tulsa","OK","40143004400",1.65965312325551
"Tulsa","OK","40143005001",2
"Tulsa","OK","40143005200",
"Tulsa","OK","40143006200",1.3244178738313
"Tulsa","OK","40143006804",
"Tulsa","OK","40143006905",
"Tulsa","OK","40143007101",
"Tulsa","OK","40143008600",
"Tulsa","OK","40143011100",
"Tulsa","OK","40143000200",
"Tulsa","OK","40143000300",3
"Tulsa","OK","40143000500",4
"Tulsa","OK","40143000600",4
"Tulsa","OK","40143000700",3.59575390901977
"Tulsa","OK","40143001000",4
"Tulsa","OK","40143001200",3.99546257641056
"Tulsa","OK","40143001300",3.60504863825653
"Tulsa","OK","40143001500",2.86630071743047
"Tulsa","OK","40143001600",2.99521183306124
"Tulsa","OK","40143001700",1.00892328582545
"Tulsa","OK","40143001900",2
"Tulsa","OK","40143002000",2.32098104877796
"Tulsa","OK","40143002301",3.43032133752696
"Tulsa","OK","40143002500",3.42984755272944
"Tulsa","OK","40143002700",3.51165119185033
"Tulsa","OK","40143003100",1.39851886224598
"Tulsa","OK","40143003300",1.993685709949
"Tulsa","OK","40143003400",2.56058391412442
"Tulsa","OK","40143003500",1.64530695015128
"Tulsa","OK","40143003600",1.32177462882548
"Tulsa","OK","40143003800",1.98633328067282
"Tulsa","OK","40143003900",2
"Tulsa","OK","40143004000",
"Tulsa","OK","40143004200",1.85006865933017
"Tulsa","OK","40143004301",1.00531699177933
"Tulsa","OK","40143004302",1.06436160230138
"Tulsa","OK","40143004500",1
"Tulsa","OK","40143004600",4
"Tulsa","OK","40143004700",4
"Tulsa","OK","40143004800",4
"Tulsa","OK","40143004900",4
"Tulsa","OK","40143005002",1.99999836536372
"Tulsa","OK","40143005100",
"Tulsa","OK","40143000900",2.3372410878032
"Tulsa","OK","40143005300",
"Tulsa","OK","40143006600",4
"Tulsa","OK","40143006701",4
"Tulsa","OK","40143006801",
"Tulsa","OK","40143006803",
"Tulsa","OK","40143006901",
"Tulsa","OK","40143006902",
"Tulsa","OK","40143006903",
"Tulsa","OK","40143007000",
"Tulsa","OK","40143007200",1
"Tulsa","OK","40143008400",
"Tulsa","OK","40143008502",
"Tulsa","OK","40143008700",
"Tulsa","OK","40143006000",2.98429094334777
"Portland","OR","41005020200",1
"Portland","OR","41005020900",
"Portland","OR","41005021601",
"Portland","OR","41005022107",
"Portland","OR","41005020100",1
"Portland","OR","41005020303",
"Portland","OR","41005020304",
"Portland","OR","41005020800",2.01509788854788
"Portland","OR","41005021000",
"Portland","OR","41005021100",
"Portland","OR","41005021200",
"Portland","OR","41005021300",
"Portland","OR","41005021400",
"Portland","OR","41005021500",
"Portland","OR","41005021602",
"Portland","OR","41005022101",
"Portland","OR","41005022201",3
"Portland","OR","41005022205",
"Portland","OR","41005022206",
"Portland","OR","41005022208",
"Portland","OR","41051000100",2.88254110612339
"Portland","OR","41051000401",3
"Portland","OR","41051001102",3
"Portland","OR","41051001202",2.58285522630131
"Portland","OR","41051001602",3
"Portland","OR","41051002000",3.64269023884693
"Portland","OR","41051002401",2.07501694074523
"Portland","OR","41051002701",1.87724107680375
"Portland","OR","41051002901",2.28969418487504
"Portland","OR","41051003200",3.07078250430177
"Portland","OR","41051003402",4
"Portland","OR","41051003603",3
"Portland","OR","41051003702",2.00222775735891
"Portland","OR","41051004001",3
"Portland","OR","41051004102",3
"Portland","OR","41051004700",2.59412109595739
"Portland","OR","41051005100",
"Portland","OR","41051006002",1.99253638280276
"Portland","OR","41051006403",
"Portland","OR","41051006404",
"Portland","OR","41051006501",
"Portland","OR","41051006502",2
"Portland","OR","41051006601",
"Portland","OR","41051007201",
"Portland","OR","41051007400",3
"Portland","OR","41051007600",2.98136425942295
"Portland","OR","41051008002",
"Portland","OR","41051008302",3
"Portland","OR","41051008700",3
"Portland","OR","41051000701",3
"Portland","OR","41051000200",2.55477397046613
"Portland","OR","41051000301",2.9713240658793
"Portland","OR","41051000302",1.71716729101578
"Portland","OR","41051000402",3
"Portland","OR","41051000501",3
"Portland","OR","41051000502",3
"Portland","OR","41051000601",3
"Portland","OR","41051002902",2.03324332528169
"Portland","OR","41051002903",2.99763416348016
"Portland","OR","41051003000",2.23445123503068
"Portland","OR","41051003100",2.75164941663023
"Portland","OR","41051003301",3.99463708740044
"Portland","OR","41051003302",3.60585023659009
"Portland","OR","41051003401",3.26128762249912
"Portland","OR","41051003501",2.97632250027404
"Portland","OR","41051003502",2.81865505585991
"Portland","OR","41051003601",2.96124711924383
"Portland","OR","41051003602",2.67969966038137
"Portland","OR","41051003701",2.58062853598009
"Portland","OR","41051003801",2.19391574413512
"Portland","OR","41051003802",2.2419757482301
"Portland","OR","41051003803",2.63200328842081
"Portland","OR","41051003901",2.50170033262126
"Portland","OR","41051003902",2.33296066124739
"Portland","OR","41051004002",3
"Portland","OR","41051004101",3
"Portland","OR","41051004200",3
"Portland","OR","41051004300",2
"Portland","OR","41051004500",3.10979713101062
"Portland","OR","41051004601",1.21693791380294
"Portland","OR","41051004602",1.5687046121017
"Portland","OR","41051004800",3.03333838648918
"Portland","OR","41051004900",3.93653480579415
"Portland","OR","41051005000",4
"Portland","OR","41051005200",2.95463236076752
"Portland","OR","41051005500",3.3903992270508
"Portland","OR","41051005600",3.25356605754067
"Portland","OR","41051005700",4
"Portland","OR","41051005800",1.94864776388105
"Portland","OR","41051005900",3.83824138245469
"Portland","OR","41051006001",2.11817193736449
"Portland","OR","41051006100",1.62563141293575
"Portland","OR","41051006200",2.00098411058145
"Portland","OR","41051006300",1.06492549284069
"Portland","OR","41051006402",
"Portland","OR","41051006602",2
"Portland","OR","41051006701",
"Portland","OR","41051006702",2
"Portland","OR","41051006801",
"Portland","OR","41051006802",2
"Portland","OR","41051006900",1.38757991930014
"Portland","OR","41051007000",1.87757632811712
"Portland","OR","41051000602",3
"Portland","OR","41051000702",3
"Portland","OR","41051000801",3
"Portland","OR","41051000802",3
"Portland","OR","41051000902",3.00001047283868
"Portland","OR","41051001000",3.41373381007653
"Portland","OR","41051001101",4
"Portland","OR","41051001201",3.98631311105825
"Portland","OR","41051001301",2.99833823235542
"Portland","OR","41051001302",3.50201832034957
"Portland","OR","41051001400",2.91599350793903
"Portland","OR","41051001500",2.04136002523489
"Portland","OR","41051001601",2.91743357732395
"Portland","OR","41051001701",3
"Portland","OR","41051001702",3
"Portland","OR","41051001801",2.90099946086888
"Portland","OR","41051001802",2.86635196252497
"Portland","OR","41051001900",2.03185785229381
"Portland","OR","41051002100",4
"Portland","OR","41051002203",3.5827152833676
"Portland","OR","41051002303",3.61167906374071
"Portland","OR","41051002402",2.31289618761014
"Portland","OR","41051002501",1.68897058330999
"Portland","OR","41051002502",1.90732245623414
"Portland","OR","41051002600",1.80049459588896
"Portland","OR","41051002702",2
"Portland","OR","41051002801",1.95023622072004
"Portland","OR","41051002802",1.93174294384435
"Portland","OR","41051010200",
"Portland","OR","41051010600",3.51618112164228
"Portland","OR","41051980000",2.53155705528808
"Portland","OR","41051007202",
"Portland","OR","41051007300",3
"Portland","OR","41051007500",2.99900113067344
"Portland","OR","41051007700",3
"Portland","OR","41051007800",2.58788179938766
"Portland","OR","41051007900",2.90625878961516
"Portland","OR","41051008001",
"Portland","OR","41051008100",3
"Portland","OR","41051008201",3
"Portland","OR","41051008202",3
"Portland","OR","41051008301",3
"Portland","OR","41051008400",
"Portland","OR","41051008500",
"Portland","OR","41051008600",3
"Portland","OR","41051008800",3
"Portland","OR","41051008901",
"Portland","OR","41051008902",3
"Portland","OR","41051000901",3.99820786548791
"Portland","OR","41067030200",
"Portland","OR","41067030700",
"Portland","OR","41067030900",
"Portland","OR","41067030101",
"Portland","OR","41067030102",
"Portland","OR","41067030300",
"Portland","OR","41067030401",
"Portland","OR","41067030402",
"Portland","OR","41067030501",
"Portland","OR","41067030502",
"Portland","OR","41067030600",
"Portland","OR","41067030801",
"Altoona","PA","42013011002",2
"Altoona","PA","42013100200",2.83188221250409
"Altoona","PA","42013100800",2.39466421519066
"Altoona","PA","42013101600",3.22232404783657
"Altoona","PA","42013010700",3.39446680562116
"Altoona","PA","42013010900",
"Altoona","PA","42013100300",2.81568561801386
"Altoona","PA","42013100400",3.04426752403412
"Altoona","PA","42013100500",2.89085512120987
"Altoona","PA","42013100600",2.77348307298199
"Altoona","PA","42013100700",2.99996253052904
"Altoona","PA","42013100900",3.1215611749486
"Altoona","PA","42013101100",2.66321065629514
"Altoona","PA","42013101200",2.60348564211631
"Altoona","PA","42013101400",2.91066152240486
"Altoona","PA","42013101500",2.81716259474358
"Altoona","PA","42013101700",3.21829678207969
"Altoona","PA","42013101800",2.59365009089727
"Altoona","PA","42013101900",3
"Altoona","PA","42013010500",2.16881163673375
"Altoona","PA","42013010600",2.03196117547737
"Bethlehem","PA","42077009100",
"Bethlehem","PA","42077009200",
"Bethlehem","PA","42077000101",1.99958665380587
"Bethlehem","PA","42077000102",2
"Bethlehem","PA","42077005902",
"Bethlehem","PA","42077006701",2.99908108220362
"Bethlehem","PA","42077006702",2.04043526094141
"Bethlehem","PA","42077006800",2.13863308477234
"Bethlehem","PA","42077006903",
"Bethlehem","PA","42077009300",1.50371524849113
"Bethlehem","PA","42077009400",2.17712258110885
"Bethlehem","PA","42077009500",2.20386302340578
"Bethlehem","PA","42077009600",2
"Bethlehem","PA","42095010100",
"Bethlehem","PA","42095010500",3.95989431786276
"Bethlehem","PA","42095017604",
"Bethlehem","PA","42095017702",
"Bethlehem","PA","42095017902",2
"Bethlehem","PA","42095010200",
"Bethlehem","PA","42095010300",1.99577526665694
"Bethlehem","PA","42095010400",2.565371334099
"Bethlehem","PA","42095010600",2.45979592270472
"Bethlehem","PA","42095010700",2
"Bethlehem","PA","42095010800",2
"Bethlehem","PA","42095010900",2
"Bethlehem","PA","42095011000",2.23320231923879
"Bethlehem","PA","42095011200",2.80412255764446
"Bethlehem","PA","42095011300",3.99616615794024
"Bethlehem","PA","42095011100",2.19634318901584
"Bethlehem","PA","42095017603",4
"Bethlehem","PA","42095017606",
"Bethlehem","PA","42095017607",
"Bethlehem","PA","42095017703",
"Bethlehem","PA","42095017800",4
"Bethlehem","PA","42095017901",2
"Bethlehem","PA","42095018001",4
"Bethlehem","PA","42095018002",2.89180462318578
"Chester","PA","42045404400",1.13188134497896
"Chester","PA","42045404900",3
"Chester","PA","42045405300",2.72235819541358
"Chester","PA","42045405400",2
"Chester","PA","42045406100",1
"Chester","PA","42045406201",
"Chester","PA","42045406401",
"Chester","PA","42045406902",
"Chester","PA","42045406202",
"Chester","PA","42045406300",3.11790058087776
"Chester","PA","42045406402",4
"Chester","PA","42045406500",2
"Chester","PA","42045407404",
"Chester","PA","42045410700",
"Chester","PA","42045410800",1
"Chester","PA","42045404101",1
"Chester","PA","42045404102",
"Chester","PA","42045404300",2.25699471209768
"Chester","PA","42045404500",1.18110924035
"Chester","PA","42045404600",1.21254107649531
"Chester","PA","42045404700",1.96684165463783
"Chester","PA","42045404800",2.00040121938532
"Chester","PA","42045405000",2
"Chester","PA","42045405100",2.40339347785959
"Chester","PA","42045405200",3.16676710699307
"Erie","PA","42049000200",1.16293838822162
"Erie","PA","42049001200",4
"Erie","PA","42049001700",2.93780994196196
"Erie","PA","42049002100",2.29772275959392
"Erie","PA","42049002500",2
"Erie","PA","42049003000",2.93849369717777
"Erie","PA","42049010400",2.10902407685425
"Erie","PA","42049010902",2
"Erie","PA","42049011101",3.06339539852294
"Erie","PA","42049011507",
"Erie","PA","42049000300",3.42648708472299
"Erie","PA","42049000400",3.90304603192827
"Erie","PA","42049000500",3.11617900948373
"Erie","PA","42049000600",2.20250435088995
"Erie","PA","42049000700",3.12274868663741
"Erie","PA","42049000900",2.41277511935542
"Erie","PA","42049001000",2.29785558163068
"Erie","PA","42049001100",2.67728466736727
"Erie","PA","42049001300",3.88032253474278
"Erie","PA","42049001400",3.99963075555992
"Erie","PA","42049001500",3.2461253001956
"Erie","PA","42049001600",2.95836703838133
"Erie","PA","42049001800",2.934845444958
"Erie","PA","42049001900",3.17715773355603
"Erie","PA","42049002000",2
"Erie","PA","42049002200",2.00007044254123
"Erie","PA","42049002300",2.00023630072531
"Erie","PA","42049002400",2.1118291062057
"Erie","PA","42049002600",2.35492773699124
"Erie","PA","42049002700",3.35678663641969
"Erie","PA","42049002800",2.42865271472409
"Erie","PA","42049002900",1.42634516926123
"Erie","PA","42049010500",2.00030390526642
"Erie","PA","42049010700",2.18105405107497
"Erie","PA","42049010800",2
"Erie","PA","42049010903",2
"Erie","PA","42049010904",2
"Erie","PA","42049012300",3
"Erie","PA","42049012400",1.97514654682244
"Erie","PA","42049011001",2.67658951548384
"Erie","PA","42049011002",3
"Erie","PA","42049011102",1.60043343783091
"Erie","PA","42049011201",
"Erie","PA","42049011202",
"Erie","PA","42049011300",2.7614609957752
"Erie","PA","42049011400",2.63426986581485
"Erie","PA","42049011503",3
"Erie","PA","42049000100",3.25655287731951
"Erie","PA","42049000800",3.12321726484925
"Harrisburg","PA","42043020400",2
"Harrisburg","PA","42043020600",3.23444409837114
"Harrisburg","PA","42043021200",3.27412849698545
"Harrisburg","PA","42043021800",1
"Harrisburg","PA","42043022200",2.19172514097445
"Harrisburg","PA","42043023000",
"Harrisburg","PA","42043023100",2
"Harrisburg","PA","42043020100",3.53339949602826
"Harrisburg","PA","42043020300",3.39312063896093
"Harrisburg","PA","42043020500",2.12390414133379
"Harrisburg","PA","42043020700",2.21125054132526
"Harrisburg","PA","42043020800",2
"Harrisburg","PA","42043020900",1.91560744413745
"Harrisburg","PA","42043021100",2.69373958864722
"Harrisburg","PA","42043021300",2.47866623739804
"Harrisburg","PA","42043021400",3.02215131378892
"Harrisburg","PA","42043021500",1.94439578156347
"Harrisburg","PA","42043021600",2
"Harrisburg","PA","42043021700",1.83501045740705
"Harrisburg","PA","42043021903",4
"Harrisburg","PA","42043021904",
"Harrisburg","PA","42043022000",3.01648196464194
"Harrisburg","PA","42043022100",2.00938483625308
"Harrisburg","PA","42043022300",
"Harrisburg","PA","42043022401",
"Harrisburg","PA","42043022403",
"Harrisburg","PA","42043022606",
"Harrisburg","PA","42043022701",
"Harrisburg","PA","42043022800",
"Harrisburg","PA","42043022900",3.88682410326984
"Harrisburg","PA","42043023300",3.9196528792531
"Harrisburg","PA","42043023400",3.99999991115453
"Harrisburg","PA","42041010700",2
"Harrisburg","PA","42041981001",
"Harrisburg","PA","42041010100",4
"Harrisburg","PA","42041010203",
"Harrisburg","PA","42041010204",4
"Harrisburg","PA","42041010300",3.33183212998445
"Harrisburg","PA","42041010400",1
"Harrisburg","PA","42041010500",1
"Harrisburg","PA","42041010600",2.08479627022853
"Harrisburg","PA","42041010800",2.31292603375674
"Harrisburg","PA","42041010900",2
"Harrisburg","PA","42041011002",2
"Harrisburg","PA","42041011101",
"Harrisburg","PA","42041011102",
"Harrisburg","PA","42041011304",
"Harrisburg","PA","42041010201",4
"Harrisburg","PA","42133020100",4
"Johnstown","PA","42021000500",2.51038028270638
"Johnstown","PA","42021013600",3.32646884756763
"Johnstown","PA","42021000100",3.05702532889532
"Johnstown","PA","42021000200",3.13673055175421
"Johnstown","PA","42021000300",3.13555429819981
"Johnstown","PA","42021000600",2.38094430395162
"Johnstown","PA","42021000700",2.33994511384673
"Johnstown","PA","42021001200",3.23645601360207
"Johnstown","PA","42021010100",4
"Johnstown","PA","42021010200",4
"Johnstown","PA","42021010300",4
"Johnstown","PA","42021010500",2.99380332915907
"Johnstown","PA","42021010600",3
"Johnstown","PA","42021010801",
"Johnstown","PA","42021011000",2.3102909594251
"Johnstown","PA","42021011100",2.99932179600954
"Johnstown","PA","42021011200",2.19535473739681
"Johnstown","PA","42021011300",2.01599708851294
"Johnstown","PA","42021011400",3.34215948200393
"Johnstown","PA","42021013400",4
"Johnstown","PA","42021013500",3.04501175965826
"Lancaster","PA","42071000100",2
"Lancaster","PA","42071000300",1.63056848769495
"Lancaster","PA","42071000900",2.96170658272015
"Lancaster","PA","42071011801",
"Lancaster","PA","42071013400",2
"Lancaster","PA","42071013503",1.0015192648411
"Lancaster","PA","42071013202",
"Lancaster","PA","42071013301",4
"Lancaster","PA","42071013501",2
"Lancaster","PA","42071013502",1.76792808747615
"Lancaster","PA","42071013701",
"Lancaster","PA","42071014700",2.56795655335559
"Lancaster","PA","42071000200",1.99846280046631
"Lancaster","PA","42071000400",2
"Lancaster","PA","42071000500",1.8732835810802
"Lancaster","PA","42071000600",1.92664927574835
"Lancaster","PA","42071000700",2
"Lancaster","PA","42071000800",2
"Lancaster","PA","42071001000",2
"Lancaster","PA","42071001100",2
"Lancaster","PA","42071001200",2
"Lancaster","PA","42071001400",2
"Lancaster","PA","42071011701",
"Lancaster","PA","42071011802",1
"Lancaster","PA","42071011803",
"Lancaster","PA","42071011804",
"Lancaster","PA","42071011805",1.95599395675712
"New Castle","PA","42073000600",3
"New Castle","PA","42073000800",2.2485621501998
"New Castle","PA","42073000100",1.6949632389259
"New Castle","PA","42073000200",3.07632740464651
"New Castle","PA","42073000300",2.35288077850997
"New Castle","PA","42073000400",3.40682272827501
"New Castle","PA","42073000700",2.93833430927992
"New Castle","PA","42073000900",3.35034735154806
"New Castle","PA","42073001000",3.11133819986057
"New Castle","PA","42073010202",4
"New Castle","PA","42073010600",2.92628281473635
"New Castle","PA","42073010700",2.06505274801216
"New Castle","PA","42073010800",1.50300365923809
"New Castle","PA","42073011000",2.98897458678121
"New Castle","PA","42073011100",3.00065121755421
"New Castle","PA","42073011300",
"Philadelphia","PA","42045400402",
"Philadelphia","PA","42045400801",
"Philadelphia","PA","42045401600",
"Philadelphia","PA","42045402200",
"Philadelphia","PA","42045402600",
"Philadelphia","PA","42045403401",
"Philadelphia","PA","42045410500",
"Philadelphia","PA","42045400301",
"Philadelphia","PA","42045400302",
"Philadelphia","PA","42045400401",
"Philadelphia","PA","42045400500",
"Philadelphia","PA","42045400600",
"Philadelphia","PA","42045400700",
"Philadelphia","PA","42045400802",
"Philadelphia","PA","42045401700",
"Philadelphia","PA","42045401800",
"Philadelphia","PA","42045401900",
"Philadelphia","PA","42045402000",
"Philadelphia","PA","42045402100",
"Philadelphia","PA","42045402300",
"Philadelphia","PA","42045402400",
"Philadelphia","PA","42045402500",
"Philadelphia","PA","42045402700",4
"Philadelphia","PA","42045402800",
"Philadelphia","PA","42045402900",
"Philadelphia","PA","42045403103",
"Philadelphia","PA","42045403104",
"Philadelphia","PA","42045403200",
"Philadelphia","PA","42045403402",
"Philadelphia","PA","42045403701",
"Philadelphia","PA","42091200106",
"Philadelphia","PA","42091201408",
"Philadelphia","PA","42091201502",1
"Philadelphia","PA","42091201606",2.69803382881388
"Philadelphia","PA","42091201607",2.09362222696983
"Philadelphia","PA","42091201608",1.73792744467072
"Philadelphia","PA","42091201902",2.16212896236825
"Philadelphia","PA","42091202302",1.00296698074322
"Philadelphia","PA","42091202604",3.18364458890076
"Philadelphia","PA","42091203208",
"Philadelphia","PA","42091204007",
"Philadelphia","PA","42091204702",1
"Philadelphia","PA","42091200103",
"Philadelphia","PA","42091200104",
"Philadelphia","PA","42091200105",
"Philadelphia","PA","42091200200",
"Philadelphia","PA","42091200308",2.72695830097102
"Philadelphia","PA","42091200309",2
"Philadelphia","PA","42091200310",2
"Philadelphia","PA","42091210100",2.78291812941186
"Philadelphia","PA","42091210200",3.86026404014598
"Philadelphia","PA","42091210300",1.99976538393757
"Philadelphia","PA","42091210400",1.00137858652288
"Philadelphia","PA","42091210500",1.51855307431883
"Philadelphia","PA","42091200307",3
"Philadelphia","PA","42091201301",
"Philadelphia","PA","42091201302",
"Philadelphia","PA","42091201404",
"Philadelphia","PA","42091201406",3
"Philadelphia","PA","42091201407",3.37756235242492
"Philadelphia","PA","42091201410",
"Philadelphia","PA","42091201411",
"Philadelphia","PA","42091201501",2
"Philadelphia","PA","42091201603",3.18835171480538
"Philadelphia","PA","42091201604",2.61591988719622
"Philadelphia","PA","42091201605",2.60375643114094
"Philadelphia","PA","42091201703",2.99880788207948
"Philadelphia","PA","42091201704",3.07836587932506
"Philadelphia","PA","42091201705",2.00602470185598
"Philadelphia","PA","42091201706",2.00022419071381
"Philadelphia","PA","42091201800",1.1315145284643
"Philadelphia","PA","42091201901",1.9981281790357
"Philadelphia","PA","42091202000",2
"Philadelphia","PA","42091202100",1.9381393379144
"Philadelphia","PA","42091202201",2
"Philadelphia","PA","42091202301",1.69393689149196
"Philadelphia","PA","42091202401",1.05550367525209
"Philadelphia","PA","42091202402",1.76233887639773
"Philadelphia","PA","42091202500",1.00105286944395
"Philadelphia","PA","42091202602",1.47841846831834
"Philadelphia","PA","42091202603",2.03199571923225
"Philadelphia","PA","42091203000",
"Philadelphia","PA","42091203103",
"Philadelphia","PA","42091203104",
"Philadelphia","PA","42091203105",
"Philadelphia","PA","42091203205",
"Philadelphia","PA","42091203207",
"Philadelphia","PA","42091202202",2
"Philadelphia","PA","42091204009",
"Philadelphia","PA","42091204300",1.00004983688763
"Philadelphia","PA","42091204400",1
"Philadelphia","PA","42091204500",1.29624022278452
"Philadelphia","PA","42091204600",1.0095313167905
"Philadelphia","PA","42091204701",
"Philadelphia","PA","42091204800",
"Philadelphia","PA","42091205400",1.07877903942141
"Philadelphia","PA","42091205502",
"Philadelphia","PA","42091205503",1.98570457658796
"Philadelphia","PA","42091205600",1.99944692448422
"Philadelphia","PA","42101000100",
"Philadelphia","PA","42101000200",
"Philadelphia","PA","42101000300",
"Philadelphia","PA","42101000801",3.98589403967329
"Philadelphia","PA","42101000804",3.76958591560134
"Philadelphia","PA","42101001002",4
"Philadelphia","PA","42101001400",4
"Philadelphia","PA","42101002100",4
"Philadelphia","PA","42101018800",4
"Philadelphia","PA","42101019000",2.09095358715629
"Philadelphia","PA","42101019200",3.00894797409391
"Philadelphia","PA","42101020000",3
"Philadelphia","PA","42101020400",3.201602488437
"Philadelphia","PA","42101021100",2.97119387416545
"Philadelphia","PA","42101021600",2
"Philadelphia","PA","42101023100",1.77022489609127
"Philadelphia","PA","42101024000",3.22209136826401
"Philadelphia","PA","42101024700",3.09763948773232
"Philadelphia","PA","42101025500",1.2717808319858
"Philadelphia","PA","42101026000",2
"Philadelphia","PA","42101026500",2
"Philadelphia","PA","42101027000",1.00422865122888
"Philadelphia","PA","42101027500",1.20097101159621
"Philadelphia","PA","42101028000",2.67451716730804
"Philadelphia","PA","42101028500",2
"Philadelphia","PA","42101030100",2.75818120773316
"Philadelphia","PA","42101030800",2
"Philadelphia","PA","42101031401",2
"Philadelphia","PA","42101031800",2.00118006929329
"Philadelphia","PA","42101032900",2.94903336141662
"Philadelphia","PA","42101033500",2
"Philadelphia","PA","42101033900",2
"Philadelphia","PA","42101034501",
"Philadelphia","PA","42101034802",3
"Philadelphia","PA","42101035200",3
"Philadelphia","PA","42101035301",3
"Philadelphia","PA","42101035302",
"Philadelphia","PA","42101035500",2
"Philadelphia","PA","42101035800",
"Philadelphia","PA","42101036201",
"Philadelphia","PA","42101036302",
"Philadelphia","PA","42101036700",4
"Philadelphia","PA","42101037600",4
"Philadelphia","PA","42101038400",2
"Philadelphia","PA","42101980300",
"Philadelphia","PA","42101980600",
"Philadelphia","PA","42101002200",4
"Philadelphia","PA","42101002300",4
"Philadelphia","PA","42101002400",4
"Philadelphia","PA","42101002500",4
"Philadelphia","PA","42101002900",4
"Philadelphia","PA","42101003600",4
"Philadelphia","PA","42101004001",4
"Philadelphia","PA","42101004202",4
"Philadelphia","PA","42101005600",4
"Philadelphia","PA","42101006600",3.35008932017164
"Philadelphia","PA","42101007101",3
"Philadelphia","PA","42101007800",3.00570377591068
"Philadelphia","PA","42101008602",3.03664480358576
"Philadelphia","PA","42101009100",4
"Philadelphia","PA","42101010100",2.86795667321419
"Philadelphia","PA","42101010800",4
"Philadelphia","PA","42101011200",3.45026822635921
"Philadelphia","PA","42101012000",1.94473884284184
"Philadelphia","PA","42101012203",
"Philadelphia","PA","42101013100",4
"Philadelphia","PA","42101013602",4
"Philadelphia","PA","42101014100",4
"Philadelphia","PA","42101014500",4
"Philadelphia","PA","42101015101",4
"Philadelphia","PA","42101015600",4
"Philadelphia","PA","42101016300",4
"Philadelphia","PA","42101016702",4
"Philadelphia","PA","42101017201",3
"Philadelphia","PA","42101017601",4
"Philadelphia","PA","42101018001",4
"Philadelphia","PA","42101028200",2
